5.9892578125, 5, JPEG/
5.958984375, 5, JPEG/
3.41015625, 5, WEBP/
9.9111328125, 5, JPEG/
7.7685546875, 5, JPEG/
4.9052734375, 5, BPG/
6.3759765625, 5, JPEG/
4.955078125, 5, JPEG 2000/
5.3388671875, 5, JPEG/
4.775390625, 5, WEBP/
7.5576171875, 5, JPEG/
6.05859375, 5, JPEG/
5.66796875, 5, JPEG/
4.75, 5, AVIF/
5.845703125, 5, JPEG/
4.001953125, 5, HEIC/
4.81640625, 5, WEBP/
5.38671875, 5, JPEG/
5.275390625, 5, JPEG/
6.140625, 5, JPEG/
6.01953125, 5, JPEG/
7.025390625, 5, JPEG/
5.01953125, 5, WEBP/
5.2626953125, 5, JPEG/
6.6640625, 5, JPEG/
5.640625, 5, JPEG/
4.79296875, 5, WEBP/
7.1875, 5, JPEG/
4.9521484375, 5, JPEG 2000/
7.2802734375, 5, JPEG/
5.8359375, 5, JPEG/
4.767578125, 5, AVIF/
5.4990234375, 5, JPEG/
6.61328125, 5, JPEG/
4.982421875, 5, WEBP/
5.271484375, 5, JPEG/
6.7646484375, 5, JPEG/
5.099609375, 5, JPEG/
8.208984375, 5, WEBP/
5.310546875, 5, JPEG/
4.5458984375, 5, HEIC/
5.6005859375, 5, JPEG/
6.9287109375, 5, JPEG XL/
6.0419921875, 5, JPEG/
4.8193359375, 5, BPG/
5.0927734375, 5, JPEG/
5.216796875, 5, JPEG/
4.640625, 5, WEBP/
4.8701171875, 5, AVIF/
6.611328125, 5, JPEG/
6.048828125, 5, JPEG/
6.2451171875, 5, JPEG/
5.9169921875, 5, JPEG/
6.75390625, 5, WEBP/
6.1787109375, 5, JPEG/
4.9306640625, 5, JPEG 2000/
5.7578125, 5, JPEG/
5.291015625, 5, JPEG/
6.126953125, 5, JPEG/
4.947265625, 5, WEBP/
6.2568359375, 5, JPEG/
5.435546875, 5, JPEG/
4.8984375, 5, AVIF/
6.1650390625, 5, JPEG/
5.3154296875, 5, JPEG/
4.408203125, 5, WEBP/
5.1123046875, 5, JPEG/
7.0556640625, 5, JPEG/
4.8095703125, 5, JPEG XR_{0}/
5.5654296875, 5, JPEG/
4.9052734375, 5, BPG/
5.2763671875, 5, JPEG/
4.0341796875, 5, HEIC/
4.787109375, 5, WEBP/
4.9716796875, 5, JPEG/
5.4482421875, 5, JPEG/
5.35546875, 5, JPEG/
7.3720703125, 5, JPEG/
6.2509765625, 5, JPEG/
5.2626953125, 5, JPEG/
8.55078125, 5, WEBP/
5.1103515625, 5, JPEG/
4.8759765625, 5, AVIF/
6.37109375, 5, JPEG/
4.978515625, 5, JPEG 2000/
5.986328125, 5, JPEG/
4.85546875, 5, WEBP/
7.0244140625, 5, JPEG/
5.8525390625, 5, JPEG/
7.2275390625, 5, JPEG/
5.763671875, 5, JPEG/
9.5712890625, 5, JPEG/
4.92578125, 5, WEBP/
6.3291015625, 5, JPEG/
6.4462890625, 5, JPEG/
6.111328125, 5, JPEG/
4.908203125, 5, AVIF/
6.919921875, 5, JPEG/
4.8212890625, 5, HEIC/
5.1689453125, 5, JPEG/
4.95703125, 5, JPEG XL/
4.658203125, 5, WEBP/
7.5341796875, 5, JPEG/
5.3486328125, 5, JPEG/
5.2265625, 5, JPEG/
4.451171875, 5, BPG/
5.357421875, 5, JPEG/
6.2646484375, 5, JPEG/
4.7109375, 5, WEBP/
8.2607421875, 5, JPEG/
6.8251953125, 5, JPEG/
6.169921875, 5, JPEG/
4.955078125, 5, AVIF/
4.7373046875, 5, JPEG 2000/
6.544921875, 5, JPEG/
4.8125, 5, WEBP/
5.7607421875, 5, JPEG/
7.236328125, 5, JPEG/
6.537109375, 5, JPEG/
4.810546875, 5, WEBP/
6.3193359375, 5, JPEG/
5.5087890625, 5, JPEG/
5.7255859375, 5, JPEG/
18.0107421875, 5, JPEG/
4.9267578125, 5, AVIF/
5.25, 5, WEBP/
4.2783203125, 5, HEIC/
5.341796875, 5, JPEG/
6.4208984375, 5, JPEG/
5.7841796875, 5, JPEG/
5.1748046875, 5, JPEG/
6.015625, 5, JPEG/
10.353515625, 5, WEBP/
5.81640625, 5, JPEG/
4.95703125, 5, JPEG XR_{0}/
6.0517578125, 5, JPEG/
8.1787109375, 5, JPEG/
4.771484375, 5, BPG/
6.603515625, 5, JPEG/
5.6826171875, 5, JPEG/
7.642578125, 5, WEBP/
5.724609375, 5, JPEG/
4.9970703125, 5, JPEG 2000/
6.81640625, 5, JPEG/
4.6171875, 5, AVIF/
7.134765625, 5, JPEG/
11.79296875, 5, JPEG XL/
8.5107421875, 5, JPEG/
6.900390625, 5, WEBP/
6.05078125, 5, JPEG/
4.9541015625, 5, JPEG/
9.4921875, 5, JPEG/
4.69921875, 5, HEIC/
5.2490234375, 5, JPEG/
5.0234375, 5, JPEG/
4.2421875, 5, WEBP/
7.7177734375, 5, JPEG/
5.4287109375, 5, JPEG/
5.451171875, 5, JPEG/
4.923828125, 5, AVIF/
5.77734375, 5, JPEG/
6.3740234375, 5, JPEG/
7.06640625, 5, WEBP/
5.419921875, 5, JPEG/
5.7060546875, 5, JPEG/
6.3212890625, 5, JPEG/
4.986328125, 5, JPEG/
4.62890625, 5, BPG/
6.6171875, 5, JPEG/
4.03515625, 5, WEBP/
5.5712890625, 5, JPEG/
6.3154296875, 5, JPEG/
4.9755859375, 5, JPEG 2000/
6.498046875, 5, JPEG/
3.85546875, 5, WEBP/
5.4404296875, 5, JPEG/
4.626953125, 5, AVIF/
6.865234375, 5, JPEG/
5.75, 5, JPEG/
4.9140625, 5, HEIC/
6.0673828125, 5, JPEG/
7.869140625, 5, JPEG/
4.810546875, 5, WEBP/
5.56640625, 5, JPEG/
5.8984375, 5, JPEG/
6.4013671875, 5, JPEG/
5.6640625, 5, JPEG/
8.134765625, 5, JPEG/
3.75, 5, WEBP/
4.9013671875, 5, JPEG XL/
4.775390625, 5, AVIF/
5.5556640625, 5, JPEG/
16.326171875, 5, JPEG/
5.486328125, 5, JPEG/
4.802734375, 5, WEBP/
11.6416015625, 5, JPEG/
6.2041015625, 5, JPEG/
4.435546875, 5, BPG/
5.2646484375, 5, JPEG/
4.8828125, 5, JPEG XR_{0}/
5.9697265625, 5, JPEG/
5.30078125, 5, WEBP/
5.5302734375, 5, JPEG/
5.470703125, 5, JPEG/
4.82421875, 5, JPEG 2000/
6.9482421875, 5, JPEG/
4.998046875, 5, HEIC/
4.7060546875, 5, AVIF/
5.08984375, 5, JPEG/
5.9541015625, 5, JPEG/
6.2021484375, 5, JPEG/
9.388671875, 5, WEBP/
6.2890625, 5, JPEG/
6.5869140625, 5, JPEG/
5.8583984375, 5, JPEG/
3.314453125, 5, WEBP/
5.4638671875, 5, JPEG/
7.9443359375, 5, JPEG/
5.5625, 5, JPEG/
6.779296875, 5, JPEG/
6.7861328125, 5, JPEG/
4.7255859375, 5, AVIF/
5.5400390625, 5, JPEG/
4.9375, 5, WEBP/
5.19140625, 5, JPEG/
4.59765625, 5, BPG/
10.0234375, 5, JPEG/
4.765625, 5, HEIC/
5.998046875, 5, JPEG/
5.9306640625, 5, JPEG/
5.76953125, 5, WEBP/
4.8935546875, 5, JPEG 2000/
8.2900390625, 5, JPEG/
6.0419921875, 5, JPEG/
6.1083984375, 5, JPEG XL/
8.3310546875, 5, JPEG/
4.75390625, 5, WEBP/
5.34375, 5, JPEG/
9.08203125, 5, JPEG/
6.30859375, 5, JPEG/
4.912109375, 5, AVIF/
6.0634765625, 5, JPEG/
7.60546875, 5, JPEG/
4.6171875, 5, WEBP/
6.2705078125, 5, JPEG/
4.943359375, 5, JPEG/
5.55859375, 5, JPEG/
8.1630859375, 5, JPEG/
5.9521484375, 5, JPEG/
5.6591796875, 5, JPEG/
4.787109375, 5, WEBP/
8.193359375, 5, JPEG/
4.96484375, 5, BPG/
5.4912109375, 5, JPEG/
10.470703125, 5, JPEG/
4.9833984375, 5, JPEG 2000/
9.5439453125, 5, JPEG/
4.84375, 5, HEIC/
6.646484375, 5, WEBP/
4.7470703125, 5, AVIF/
7.2216796875, 5, JPEG/
5.392578125, 5, JPEG/
5.6708984375, 5, JPEG/
5.2138671875, 5, JPEG/
4.703125, 5, WEBP/
6.029296875, 5, JPEG/
4.955078125, 5, JPEG XL/
5.0439453125, 5, JPEG/
5.4912109375, 5, JPEG/
8.6533203125, 5, JPEG/
7.04296875, 5, JPEG/
3.447265625, 5, WEBP/
4.7861328125, 5, AVIF/
6.9892578125, 5, JPEG/
6.66796875, 5, JPEG/
4.9580078125, 5, JPEG XR_{0}/
6.44140625, 5, JPEG/
6.708984375, 5, WEBP/
6.5380859375, 5, JPEG/
4.669921875, 5, BPG/
5.033203125, 5, JPEG/
6.2099609375, 5, JPEG/
5.646484375, 5, JPEG/
10.3935546875, 5, JPEG/
4.21484375, 5, WEBP/
4.9951171875, 5, HEIC/
6.103515625, 5, JPEG/
6.0927734375, 5, JPEG/
4.9599609375, 5, JPEG 2000/
5.3759765625, 5, JPEG/
4.4873046875, 5, AVIF/
5.0908203125, 5, JPEG/
4.70703125, 5, WEBP/
6.259765625, 5, JPEG/
7.0009765625, 5, JPEG/
6.4794921875, 5, JPEG/
6.755859375, 5, JPEG/
5.39453125, 5, WEBP/
4.9853515625, 5, JPEG/
5.779296875, 5, JPEG/
5.59375, 5, JPEG/
5.916015625, 5, JPEG/
5.291015625, 5, WEBP/
8.314453125, 5, JPEG/
4.421875, 5, BPG/
4.7236328125, 5, AVIF/
5.322265625, 5, JPEG/
10.41796875, 5, JPEG/
4.998046875, 5, JPEG/
5.1875, 5, JPEG XL/
4.490234375, 5, WEBP/
5.021484375, 5, JPEG/
6.4091796875, 5, JPEG/
4.7470703125, 5, HEIC/
7.2685546875, 5, JPEG/
11.05078125, 5, JPEG/
6.7421875, 5, JPEG/
4.78515625, 5, WEBP/
5.2255859375, 5, JPEG/
4.9912109375, 5, JPEG 2000/
5.1640625, 5, JPEG/
5.259765625, 5, JPEG/
6.5947265625, 5, JPEG/
6.4072265625, 5, JPEG/
5.2373046875, 5, JPEG/
8.765625, 5, WEBP/
5.220703125, 5, JPEG/
5.52734375, 5, JPEG/
5.626953125, 5, JPEG/
4.962890625, 5, WEBP/
6.294921875, 5, JPEG/
4.837890625, 5, AVIF/
5.1640625, 5, JPEG/
5.6552734375, 5, JPEG/
4.3369140625, 5, BPG/
5.9697265625, 5, JPEG/
5.6142578125, 5, JPEG/
5.720703125, 5, WEBP/
5.4462890625, 5, JPEG/
4.5166015625, 5, HEIC/
5.5986328125, 5, JPEG/
5.1533203125, 5, JPEG/
8.1494140625, 5, JPEG/
5.67578125, 5, JPEG/
4.8623046875, 5, JPEG 2000/
5.0595703125, 5, JPEG/
4.8515625, 5, JPEG XL/
3.86328125, 5, WEBP/
6.0791015625, 5, JPEG/
6.515625, 5, JPEG/
7.267578125, 5, JPEG/
9.2744140625, 5, JPEG/
4.8701171875, 5, AVIF/
3.353515625, 5, WEBP/
5.837890625, 5, JPEG/
5.2802734375, 5, JPEG/
7.86328125, 5, JPEG/
5.1240234375, 5, JPEG/
4.232421875, 5, WEBP/
4.6787109375, 5, JPEG XR_{0}/
6.203125, 5, JPEG/
5.4287109375, 5, JPEG/
7.0703125, 5, JPEG/
9.400390625, 5, JPEG/
7.806640625, 5, WEBP/
6.853515625, 5, JPEG/
4.125, 5, HEIC/
4.77734375, 5, AVIF/
4.9931640625, 5, JPEG XL/
9.501953125, 5, JPEG/
4.16796875, 5, BPG/
4.9228515625, 5, JPEG 2000/
5.216796875, 5, JPEG/
8.6328125, 5, JPEG/
11.669921875, 5, JPEG/
10.376953125, 5, WEBP/
14.4619140625, 5, JPEG/
5.7802734375, 5, JPEG/
10.2275390625, 5, JPEG/
4.96875, 5, WEBP/
5.029296875, 5, JPEG/
6.3857421875, 5, JPEG/
6.7216796875, 5, JPEG/
5.7900390625, 5, JPEG/
7.697265625, 5, WEBP/
4.6201171875, 5, AVIF/
9.0322265625, 5, JPEG/
5.4052734375, 5, JPEG/
6.8349609375, 5, JPEG/
5.240234375, 5, JPEG/
4.974609375, 5, HEIC/
5.087890625, 5, WEBP/
5.2060546875, 5, JPEG/
6.1376953125, 5, JPEG/
5.2333984375, 5, JPEG/
5.4189453125, 5, JPEG/
4.94921875, 5, JPEG 2000/
6.05078125, 5, JPEG/
5.4140625, 5, WEBP/
5.7646484375, 5, JPEG/
5.271484375, 5, JPEG/
5.47265625, 5, JPEG/
4.998046875, 5, AVIF/
4.244140625, 5, BPG/
6.923828125, 5, JPEG/
4.76953125, 5, WEBP/
5.6220703125, 5, JPEG/
6.3330078125, 5, JPEG/
5.5234375, 5, JPEG/
5.7373046875, 5, JPEG/
6.0400390625, 5, JPEG/
10.078125, 5, JPEG/
5.5966796875, 5, JPEG XL/
3.99609375, 5, WEBP/
5.6728515625, 5, JPEG/
4.6435546875, 5, AVIF/
6.611328125, 5, JPEG/
5.255859375, 5, JPEG/
7.423828125, 5, JPEG/
8.80078125, 5, JPEG/
5.748046875, 5, WEBP/
4.634765625, 5, HEIC/
5.2890625, 5, JPEG/
4.9990234375, 5, JPEG 2000/
6.09765625, 5, JPEG/
12.9755859375, 5, JPEG/
6.6357421875, 5, JPEG/
6.6953125, 5, WEBP/
5.626953125, 5, JPEG/
6.9873046875, 5, JPEG/
4.375, 5, BPG/
4.9365234375, 5, AVIF/
6.2353515625, 5, JPEG/
6.84375, 5, JPEG/
3.228515625, 5, WEBP/
6.23828125, 5, JPEG/
5.2666015625, 5, JPEG/
4.89453125, 5, JPEG/
5.67578125, 5, JPEG/
4.96875, 5, WEBP/
5.060546875, 5, JPEG/
5.732421875, 5, JPEG/
5.3056640625, 5, JPEG/
5.705078125, 5, JPEG/
7.3505859375, 5, JPEG/
5.400390625, 5, WEBP/
5.71484375, 5, JPEG/
4.986328125, 5, JPEG XR_{0}/
4.3681640625, 5, AVIF/
6.2646484375, 5, JPEG/
4.9345703125, 5, JPEG/
4.5029296875, 5, HEIC/
6.71875, 5, JPEG/
4.99609375, 5, WEBP/
4.998046875, 5, JPEG 2000/
6.3671875, 5, JPEG/
6.095703125, 5, JPEG/
5.2236328125, 5, JPEG XL/
4.9921875, 5, JPEG/
4.5830078125, 5, BPG/
5.962890625, 5, JPEG/
5.0, 5, WEBP/
5.03125, 5, JPEG/
9.9287109375, 5, JPEG/
6.3271484375, 5, JPEG/
4.716796875, 5, AVIF/
6.1982421875, 5, JPEG/
4.59765625, 5, WEBP/
5.1474609375, 5, JPEG/
8.966796875, 5, JPEG/
5.4345703125, 5, JPEG/
6.41015625, 5, JPEG/
4.904296875, 5, WEBP/
4.8818359375, 5, JPEG XL/
7.5302734375, 5, JPEG/
5.51171875, 5, JPEG/
4.7431640625, 5, HEIC/
5.2783203125, 5, JPEG/
4.9638671875, 5, JPEG 2000/
6.3642578125, 5, JPEG/
6.24609375, 5, WEBP/
5.044921875, 5, JPEG/
4.9443359375, 5, AVIF/
6.9873046875, 5, JPEG/
6.767578125, 5, JPEG/
5.5625, 5, JPEG/
6.78515625, 5, JPEG/
5.234375, 5, WEBP/
6.310546875, 5, JPEG/
4.3349609375, 5, BPG/
5.4658203125, 5, JPEG/
7.298828125, 5, JPEG/
5.0927734375, 5, JPEG/
6.0302734375, 5, JPEG/
4.890625, 5, WEBP/
6.150390625, 5, JPEG/
9.482421875, 5, JPEG/
4.9931640625, 5, JPEG/
4.9072265625, 5, AVIF/
7.169921875, 5, JPEG/
5.0458984375, 5, JPEG/
5.193359375, 5, WEBP/
5.4765625, 5, JPEG/
4.619140625, 5, HEIC/
7.2978515625, 5, JPEG/
5.671875, 5, JPEG/
4.9482421875, 5, JPEG 2000/
5.6083984375, 5, JPEG/
4.74609375, 5, WEBP/
6.7587890625, 5, JPEG/
5.8486328125, 5, JPEG/
7.685546875, 5, JPEG/
5.8134765625, 5, JPEG/
5.515625, 5, JPEG/
4.888671875, 5, AVIF/
5.39453125, 5, JPEG/
12.224609375, 5, WEBP/
6.8115234375, 5, JPEG/
6.326171875, 5, JPEG/
4.7763671875, 5, JPEG XL/
4.873046875, 5, BPG/
5.3779296875, 5, JPEG/
7.080078125, 5, JPEG/
7.748046875, 5, WEBP/
6.8349609375, 5, JPEG/
5.2880859375, 5, JPEG/
8.59765625, 5, JPEG/
7.3056640625, 5, JPEG/
6.7939453125, 5, JPEG/
5.48046875, 5, WEBP/
4.53515625, 5, HEIC/
6.7607421875, 5, JPEG/
4.9521484375, 5, AVIF/
4.90625, 5, JPEG 2000/
5.3896484375, 5, JPEG/
4.9267578125, 5, JPEG/
5.2919921875, 5, JPEG/
4.775390625, 5, WEBP/
7.201171875, 5, JPEG/
8.373046875, 5, JPEG/
6.5048828125, 5, JPEG/
4.9619140625, 5, JPEG XR_{0}/
19.5537109375, 5, JPEG/
8.93359375, 5, WEBP/
5.7568359375, 5, JPEG/
5.2138671875, 5, JPEG/
4.7890625, 5, AVIF/
5.70703125, 5, JPEG/
6.4208984375, 5, JPEG/
4.5517578125, 5, BPG/
5.130859375, 5, JPEG/
4.734375, 5, WEBP/
6.201171875, 5, JPEG/
6.4423828125, 5, JPEG/
6.38671875, 5, JPEG/
6.373046875, 5, JPEG/
4.91015625, 5, HEIC/
4.759765625, 5, WEBP/
7.4140625, 5, JPEG/
6.51953125, 5, JPEG XL/
6.5595703125, 5, JPEG/
6.298828125, 5, JPEG/
4.921875, 5, JPEG 2000/
4.958984375, 5, AVIF/
4.185546875, 5, WEBP/
7.029296875, 5, JPEG/
5.8466796875, 5, JPEG/
5.9267578125, 5, JPEG/
6.541015625, 5, JPEG/
4.935546875, 5, WEBP/
7.71484375, 5, JPEG/
7.9423828125, 5, JPEG/
4.951171875, 5, JPEG/
7.7529296875, 5, JPEG/
4.537109375, 5, BPG/
4.962890625, 5, WEBP/
5.03515625, 5, JPEG/
5.1240234375, 5, JPEG/
5.6171875, 5, JPEG/
7.6806640625, 5, JPEG/
6.12890625, 5, JPEG/
4.6298828125, 5, HEIC/
3.78515625, 5, AVIF/
4.8125, 5, WEBP/
5.759765625, 5, JPEG/
4.9814453125, 5, JPEG 2000/
6.56640625, 5, JPEG/
7.072265625, 5, JPEG/
6.8251953125, 5, JPEG/
4.783203125, 5, WEBP/
7.0791015625, 5, JPEG/
5.748046875, 5, JPEG/
5.7021484375, 5, JPEG/
6.306640625, 5, JPEG/
6.4423828125, 5, JPEG/
4.677734375, 5, WEBP/
6.509765625, 5, JPEG/
5.583984375, 5, JPEG/
6.416015625, 5, JPEG/
4.9697265625, 5, AVIF/
7.2802734375, 5, JPEG XL/
5.1796875, 5, JPEG/
5.3193359375, 5, JPEG/
4.921875, 5, WEBP/
4.46875, 5, BPG/
5.205078125, 5, JPEG/
4.6328125, 5, HEIC/
5.1767578125, 5, JPEG/
5.5390625, 5, JPEG/
4.9921875, 5, JPEG 2000/
8.298828125, 5, JPEG/
5.5419921875, 5, JPEG/
4.859375, 5, WEBP/
6.919921875, 5, JPEG/
4.869140625, 5, JPEG XR_{0}/
6.4326171875, 5, JPEG/
4.9609375, 5, JPEG/
5.6279296875, 5, JPEG/
5.1728515625, 5, JPEG/
4.451171875, 5, WEBP/
4.587890625, 5, AVIF/
5.525390625, 5, JPEG/
4.771484375, 5, JPEG XL/
7.8193359375, 5, JPEG/
4.8828125, 5, JPEG/
5.955078125, 5, JPEG/
5.783203125, 5, JPEG/
7.197265625, 5, WEBP/
5.298828125, 5, JPEG/
4.361328125, 5, HEIC/
6.3330078125, 5, JPEG/
4.9931640625, 5, BPG/
6.0361328125, 5, JPEG/
4.9697265625, 5, JPEG 2000/
5.45703125, 5, JPEG/
5.7578125, 5, JPEG/
7.462890625, 5, WEBP/
6.5849609375, 5, JPEG/
7.4716796875, 5, JPEG/
5.5859375, 5, JPEG/
4.6904296875, 5, AVIF/
6.5888671875, 5, JPEG/
4.892578125, 5, JPEG XL/
5.0625, 5, JPEG/
4.783203125, 5, WEBP/
4.958984375, 5, JPEG/
5.6787109375, 5, JPEG/
5.5419921875, 5, JPEG/
5.765625, 5, JPEG/
4.7421875, 5, WEBP/
5.205078125, 5, JPEG/
5.3125, 5, JPEG/
7.4658203125, 5, JPEG/
8.314453125, 5, JPEG/
5.486328125, 5, WEBP/
4.849609375, 5, BPG/
5.35546875, 5, JPEG/
6.650390625, 5, JPEG/
4.9931640625, 5, JPEG 2000/
4.6376953125, 5, AVIF/
6.23828125, 5, JPEG/
4.7626953125, 5, HEIC/
6.228515625, 5, JPEG/
5.0947265625, 5, JPEG/
3.146484375, 5, WEBP/
7.6796875, 5, JPEG/
5.2373046875, 5, JPEG/
4.787109375, 5, JPEG XL/
5.54296875, 5, JPEG/
4.5234375, 5, WEBP/
7.3271484375, 5, JPEG/
5.1162109375, 5, JPEG/
7.533203125, 5, JPEG/
5.345703125, 5, JPEG/
4.8388671875, 5, AVIF/
4.99609375, 5, WEBP/
5.3349609375, 5, JPEG/
5.8955078125, 5, JPEG/
5.36328125, 5, JPEG/
4.8359375, 5, BPG/
5.92578125, 5, JPEG/
4.892578125, 5, WEBP/
5.837890625, 5, JPEG/
6.4736328125, 5, JPEG/
7.435546875, 5, JPEG/
5.92578125, 5, JPEG/
4.2236328125, 5, HEIC/
5.384765625, 5, JPEG/
4.75390625, 5, WEBP/
4.69140625, 5, JPEG 2000/
4.9716796875, 5, JPEG/
4.7763671875, 5, JPEG XL/
6.048828125, 5, JPEG/
4.88671875, 5, AVIF/
5.8603515625, 5, JPEG/
4.931640625, 5, JPEG/
7.203125, 5, JPEG/
5.259765625, 5, WEBP/
5.8671875, 5, JPEG/
5.212890625, 5, JPEG/
5.2900390625, 5, JPEG/
4.880859375, 5, WEBP/
5.3525390625, 5, JPEG/
5.5654296875, 5, JPEG/
8.8720703125, 5, JPEG/
4.197265625, 5, BPG/
4.990234375, 5, WEBP/
8.7294921875, 5, JPEG/
4.599609375, 5, AVIF/
5.08984375, 5, JPEG/
4.810546875, 5, JPEG XL/
4.9462890625, 5, JPEG 2000/
5.203125, 5, JPEG/
7.912109375, 5, JPEG/
6.408203125, 5, WEBP/
5.244140625, 5, JPEG/
4.9521484375, 5, JPEG/
4.5146484375, 5, HEIC/
6.2958984375, 5, JPEG/
4.5498046875, 5, JPEG XR_{0}/
5.2392578125, 5, JPEG/
5.2578125, 5, JPEG/
6.154296875, 5, JPEG/
4.64453125, 5, WEBP/
6.0048828125, 5, JPEG/
5.0869140625, 5, JPEG/
4.8134765625, 5, AVIF/
5.013671875, 5, JPEG/
5.9755859375, 5, JPEG/
4.8359375, 5, WEBP/
7.3740234375, 5, JPEG/
11.9697265625, 5, JPEG/
7.666015625, 5, JPEG/
5.5615234375, 5, JPEG/
4.546875, 5, WEBP/
5.4296875, 5, JPEG/
6.099609375, 5, JPEG/
4.0087890625, 5, BPG/
5.943359375, 5, JPEG/
6.1123046875, 5, JPEG/
6.26953125, 5, JPEG/
5.21484375, 5, WEBP/
6.0537109375, 5, JPEG/
4.9755859375, 5, AVIF/
7.4599609375, 5, JPEG/
4.900390625, 5, JPEG 2000/
7.1962890625, 5, JPEG/
4.3056640625, 5, HEIC/
7.2705078125, 5, JPEG/
5.4345703125, 5, JPEG/
3.796875, 5, WEBP/
5.6767578125, 5, JPEG/
11.83203125, 5, JPEG/
5.48046875, 5, JPEG/
7.140625, 5, JPEG/
4.875, 5, WEBP/
5.478515625, 5, JPEG/
